ASM_name	total_isoforms	total_exons	total_read_count_group_1	total_read_count_group_2	iso_p_value	TruePsi_Total10	Turbo_Pmin_JC_c01	majiq_Postmax_p001	leafcutter_p_value	JumPmin	Type	TurboMajorPsiGroup1	TurboMajorPsiGroup2	TurboMajorPsiGroup1	TurboMajorPsiGroup2	FluxPsiG1	FluxPsiG2	majiqPsiG1	majiqPsiG2	logitRegP	TotalCountG1	TotalCountG2	ttestRegP
ASM10078	5	24	8042	8656	9.37E-01	0.018545659	0.596	0.688	0.412	0.558	NA	0.853833333	0.8275	0.853833333	0.8275	0.456199862	0.465694947	0.999	0.999	0.337905006	256.3333333	244.6666667	0.337905006
ASM10079	4	6	1419	798	0.898173657	0.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.933333333	0.883333333	NA	NA	0.42039602	9.666666667	20	0.42039602
ASM10080	4	10	6036	4197	0.997275596	0.021991135	0.306	0.695	0.463	0.281	NA	0.857666667	0.822	0.857666667	0.822	0.807635828	0.791681169	0.81	0.842	0.223625717	129.6666667	193.6666667	0.223625717
ASM10081	5	22	3448	2890	0.011017288	0.062355561	NA	0.715	NA	NA	NA	NA	NA	NA	NA	0.678895214	0.701649513	0.997	0.996	0.04982508	63.33333333	76	0.04982508
ASM10082	2	4	1823	2551	0.964750198	0.004711223	NA	0.61	NA	NA	NA	NA	NA	NA	NA	0.993825255	0.989114032	0.993	0.985	0.354614174	157.3333333	122.6666667	0.354614174
ASM10083	3	14	10945	10837	0.732974795	0.002685029	NA	0.619	NA	NA	NA	NA	NA	NA	NA	0.98113776	0.97845273	0.988	0.967	0.86205481	143	155.3333333	0.86205481
ASM10084	2	23	301371	475481	1	0.000448586	NA	0.61	NA	NA	NA	NA	NA	NA	NA	0.999449905	0.99900132	1	1	0.223609051	4846	3329	0.223609051
ASM10085	2	16	4492	5379	0.138041474	0.031002077	1	0.615	NA	0.477	NA	1	0.982	1	0.982	0.542014064	0.564032027	0.996	0.997	0.443874073	88.66666667	74	0.443874073
ASM10086	2	3	4566	3776	1	0.042183098	NA	0.759	0.0813	0.307	NA	NA	NA	NA	NA	0.697264957	0.739448056	0.775	0.681	0.150098213	80	96.33333333	0.150098213
ASM10087	3	25	30166	25431	0.77476928	0.007200093	1	0.61	NA	0.086	NA	0.993555556	0.994333333	0.993555556	0.994333333	0.963211457	0.956011364	1	1	0.16408844	406.3333333	536.3333333	0.16408844
ASM10088	8	18	1553	1310	0.5909504	0.079140787	0.000491	0.998	0.00623	0.00458	NA	0.949277778	0.904111111	0.949277778	0.904111111	0.471230159	0.428433402	0.988	0.997	0.070260155	18.33333333	19.66666667	0.070260155
ASM10089	2	3	520	763	0.333757812	0.011131034	NA	0.642	NA	NA	NA	NA	NA	NA	NA	0.991304348	0.980173313	0.953	0.998	0.473801694	121	84	0.473801694
ASM10090	2	4	709	611	0.067672233	0.070380485	0.394	0.629	NA	NA	ASS	1	0.907333333	1	0.907333333	0.990196078	0.919815593	0.995	0.994	0.011550663	33.66666667	54.33333333	0.011550663
ASM10091	5	6	947	2858	0.891314715	0.020636065	0.00577	0.908	0.0166	0.186	NA	0.948888889	0.933333333	0.948888889	0.933333333	0.611424685	0.63206075	0.925	0.974	0.271318342	321.6666667	118.6666667	0.271318342
ASM10092	4	19	2669	3000	0.862995231	0.093672378	0.134	0.82	NA	0.154	NA	0.889166667	0.856083333	0.889166667	0.856083333	0.73526681	0.651342494	0.93	0.975	0.003740018	67	69.66666667	0.003740018
ASM10093	7	13	11422	13106	0.339402836	0.004153841	1	0.61	NA	NA	NA	0.992	0.998333333	0.992	0.998333333	0.992432466	0.996586308	0.997	0.989	0.154996627	306.3333333	288.3333333	0.154996627
ASM10094	2	3	1446	1622	1	0.000157137	NA	0.61	NA	NA	NA	NA	NA	NA	NA	0.997877395	0.997720258	0.997	0.999	0.924596584	307	289	0.924596584
ASM10095	2	22	10183	19655	0.311007898	0.010239878	0.33	0.641	NA	NA	NA	0.983833333	0.997333333	0.983833333	0.997333333	0.979243918	0.988152023	0.997	0.999	0.376736539	190.3333333	109.3333333	0.376736539
ASM10096	5	20	15086	13525	NA	0.032567908	1	0.733	0.334	0.169	NA	0.986	0.986	0.986	0.986	0.483230082	0.489643861	0.999	0.999	0.072453267	345.6666667	415.3333333	0.072453267
ASM10097	4	11	81	514	0.007365816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.33333333	2	NA
ASM10098	2	4	0	451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.333333333	0	NA
ASM10099	3	6	1273	2928	0.351072601	0.069422861	NA	0.981	NA	0.0991	NA	NA	NA	NA	NA	0.664001122	0.594578261	0.505	0.679	0.049599841	61.33333333	28.66666667	0.049599841
ASM10100	2	16	1477	3272	0.003557965	0.105555556	NA	NA	0.357	NA	NA	NA	NA	NA	NA	1	0.894444444	NA	NA	0.076188387	20.66666667	13	0.076188387
ASM10101	9	10	47000	40693	9.03E-01	0.000983711	NA	0.61	NA	0.611	NA	NA	NA	NA	NA	0.996871966	0.996771827	1	1	0.539676022	1383.333333	1761.666667	0.539676022
ASM10102	2	4	7448	5305	0.523749307	0.003513574	1	0.61	NA	0.751	ASS	1	0.998	1	0.998	1	0.996486426	0.997	0.999	0.262928502	472	730.3333333	0.262928502
ASM10103	3	14	55786	37203	0.339408409	0.009913981	0.112	0.723	0.0898	0.2	NA	0.909888889	0.896444444	0.909888889	0.896444444	0.549179497	0.557420196	1	0.999	0.562157711	601.3333333	958	0.562157711
ASM10104	4	6	4210	8978	0.183869094	0.045793744	NA	0.702	0.2	0.444	NA	NA	NA	NA	NA	0.892496008	0.846702264	0.999	0.999	0.093268508	451.6666667	210.6666667	0.093268508
ASM10105	2	38	11679	10882	0.871446563	0.015801939	0.0258	0.931	0.0775	0.166	NA	0.545333333	0.577	0.545333333	0.577	0.969138513	0.953336574	0.997	0.997	0.235737634	42.33333333	51	0.235737634
ASM10106	3	7	8710	8475	0.008296852	0.067833317	1	0.979	0.00279	0.00804	NA	0.992333333	1	0.992333333	1	0.621692711	0.689526028	0.998	0.992	0.030600803	237.3333333	252.3333333	0.030600803
ASM10107	3	5	3396	3060	0.41977793	0.045140961	NA	0.91	0.084	0.106	NA	NA	NA	NA	NA	0.536155856	0.491014895	0.86	0.936	0.136085645	248.6666667	277.3333333	0.136085645
ASM10108	2	4	14	301	0.777773009	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.33333333	1	NA
ASM10109	4	33	18480	21688	0.865094473	0.063624339	1	0.612	NA	NA	NA	1	0.995666667	1	0.995666667	0.470899471	0.53452381	0.999	0.999	0.687764576	10	10	0.687764576
ASM10110	2	36	20549	30516	0.525721122	0.091193025	0.0342	0.835	0.0353	9.84E-06	NA	0.85025	0.83625	0.85025	0.83625	0.90600784	0.814814815	0.999	1	0.004969872	64.33333333	52	0.004969872
ASM10111	5	13	60895	106897	0.36122313	0.051131865	NA	0.688	0.82	0.143	NA	NA	NA	NA	NA	0.863683624	0.812551759	0.866	0.874	0.03730389	6784	4357	0.03730389
ASM10112	2	8	8152	10324	NA	0.03726635	1	0.963	0.0143	0.0565	NA	0.992	0.992333333	0.992	0.992333333	0.877676361	0.845375276	0.991	0.992	0.09698106	322.6666667	268	0.09698106
ASM10113	2	4	158	161	0.719880454	0.022222222	NA	0.617	NA	NA	NA	NA	NA	NA	NA	0.977777778	1	0.983	0.986	0.422649731	15.33333333	15.66666667	0.422649731
ASM10114	4	6	1104	2639	0.699522612	0.021466135	1	0.61	NA	NA	NA	0.98725	0.999083333	0.98725	0.999083333	0.955415885	0.93394975	0.998	0.999	0.109749645	207.6666667	91.33333333	0.109749645
ASM10115	2	4	10212	13776	1	NA	1	0.61	NA	0.493	NA	0.998333333	0.998	0.998333333	0.998	NA	NA	0.997	0.998	NA	8.666666667	6.333333333	NA
ASM10116	9	9	23972	30965	0.978807164	0.020528984	1	0.61	0.495	0.204	NA	0.987666667	0.990666667	0.987666667	0.990666667	0.552083333	0.531554349	0.997	0.998	0.647318254	63.33333333	60.66666667	0.647318254
ASM10117	9	10	3861	30166	0.545850063	0.019745087	NA	0.655	0.153	0.0507	NA	NA	NA	NA	NA	0.925470804	0.941854861	0.977	0.989	0.017844213	1084.333333	148.6666667	0.017844213
ASM10118	2	35	1570	1709	0.218688224	NA	0.34	0.618	NA	0.0408	NA	0.887333333	0.941444444	0.887333333	0.941444444	NA	NA	0.976	0.991	NA	9.666666667	8	NA
ASM10119	2	9	10838	15411	0.620305788	0.000823921	NA	0.61	NA	NA	NA	NA	NA	NA	NA	0.992816898	0.991992977	0.999	0.985	0.766716112	326.3333333	250.6666667	0.766716112
ASM10120	3	4	4693	4732	0.018694403	0.029154583	NA	0.965	0.0363	0.0288	NA	NA	NA	NA	NA	0.612649232	0.594983996	0.548	0.558	0.078774919	255.6666667	271.3333333	0.078774919
ASM10121	6	23	23435	33714	0.027740833	0.034492852	0.0445	0.902	0.129	0.0734	NA	0.803333333	0.821833333	0.803333333	0.821833333	0.906298884	0.871806033	1	1	0.330455146	119.3333333	97.33333333	0.330455146
ASM10122	2	31	43530	79892	0.744164012	0.097777778	1	0.725	0.545	0.847	NA	0.843833333	0.8435	0.843833333	0.8435	0.986666667	0.888888889	1	1	0.472170102	17.66666667	2.666666667	0.472170102
ASM10123	2	4	0	3151	NA	0.978719974	NA	NA	NA	0.0324	NA	NA	NA	NA	NA	0.978719974	0	NA	NA	1	299.6666667	0	1
ASM10124	2	4	0	4819	NA	0.961534392	NA	NA	NA	0.953	NA	NA	NA	NA	NA	0.961534392	0	NA	NA	1	166	0	1
ASM10125	2	5	0	4854	NA	0.759290292	NA	NA	NA	0.459	NA	NA	NA	NA	NA	0.759290292	0	NA	NA	1	182.6666667	0	1
ASM10126	2	5	0	541	NA	0.772263451	NA	NA	NA	0.916	NA	NA	NA	NA	NA	0.772263451	0	NA	NA	1	44	0	1
ASM10127	2	4	1695	1259	0.624164651	NA	NA	0.617	NA	0.203	NA	NA	NA	NA	NA	NA	NA	0.985	0.983	NA	3	6	NA
ASM10128	8	28	10297	13001	0.061717786	0	0.756	0.995	0.0187	0.0174	NA	0.859666667	0.841333333	0.859666667	0.841333333	1	1	0.999	0.999	1	82.66666667	70	1
ASM10129	6	21	2945	27982	0.050143484	0.048040945	6.07E-05	0.961	0.00304	0.0253	NA	0.807	0.793666667	0.807	0.793666667	0.578648899	0.566532195	0.992	0.999	0.327497816	346.6666667	35	0.327497816
ASM10130	2	4	9	3	0.64744273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.333333333	1	NA
ASM10131	2	3	292	364	0.182948664	0.069437483	NA	0.909	NA	0.0442	NA	NA	NA	NA	NA	0.492063492	0.561500975	0.631	0.833	0.004467038	19.66666667	19	0.004467038
ASM10132	2	4	278	397	0.057307393	0.017164476	0.0902	NA	NA	0.833	ASS	0.718	0.818333333	0.718	0.818333333	0.674193548	0.691358025	NA	NA	0.444854727	30.66666667	27	0.444854727
ASM10133	2	30	4037	5364	0.012855916	0.100443619	0.00115	0.997	NA	0.00869	NA	0.501666667	0.773333333	0.501666667	0.773333333	0.552649816	0.653093434	0.991	0.981	0.004915985	38	31.66666667	0.004915985
ASM10134	8	29	26249	28703	0.995017131	0.015866158	0.682	0.701	0.417	0.57	NA	0.633333333	0.666	0.633333333	0.666	0.592050239	0.605052458	0.999	0.999	0.190777072	203.3333333	198	0.190777072
ASM10135	2	3	4299	2739	0.259769421	NA	NA	NA	NA	NA	SE	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	5.666666667	NA
ASM10136	2	25	9130	10176	0.610845927	0.017571362	0.723	0.821	NA	NA	NA	0.977	0.9965	0.977	0.9965	0.892505649	0.874934288	0.999	0.999	0.430436862	176.6666667	175.6666667	0.430436862
ASM10137	2	3	1308	801	0.235306827	0.159242404	0.173	0.932	0.0693	0.00535	SE	0.545	0.664666667	0.545	0.664666667	0.522903535	0.682145939	0.926	0.859	0.103774729	56	156.6666667	0.103774729
ASM10138	8	22	3119	12116	0.04364715	0.041992693	NA	NA	NA	0.338	NA	NA	NA	NA	NA	0.551539394	0.571158232	NA	NA	0.262509299	107.6666667	30	0.262509299
ASM10139	5	25	18875	25311	0.619843934	0.003196209	NA	0.61	NA	NA	NA	NA	NA	NA	NA	0.991404444	0.988777593	0.999	0.999	0.12229549	270.3333333	215.3333333	0.12229549
ASM10140	6	8	2609	2771	0.440415405	0.027521594	0.932	0.67	0.557	0.517	NA	0.857333333	0.863333333	0.857333333	0.863333333	0.853818065	0.826296471	1	1	0.251092602	394.3333333	422.6666667	0.251092602
ASM10141	9	10	14774	18789	NA	0.026095125	1	0.638	0.951	0.000683	NA	0.984666667	0.976666667	0.984666667	0.976666667	0.929522999	0.903427874	1	1	0.341653129	595	503	0.341653129
ASM10142	5	6	15397	17844	NA	0.012738669	NA	0.716	0.168	0.294	NA	NA	NA	NA	NA	0.943170415	0.930431746	0.941	0.943	0.757253992	873	787	0.757253992
ASM10143	3	7	2002	1732	1	0.115007541	NA	0.988	0.972	0.000985	NA	NA	NA	NA	NA	0.739028945	0.648717949	0.977	0.98	0.106150685	15.33333333	12.66666667	0.106150685
ASM10144	5	11	1395	9133	0.07115968	0.192881193	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.945592579	0.77008177	NA	NA	0.062682356	61.33333333	11.33333333	0.062682356
ASM10145	4	6	690	1079	0.853990146	0.03010913	0.66	0.716	NA	0.468	NA	0.884333333	0.905	0.884333333	0.905	0.869380003	0.899489133	0.997	0.99	0.05744834	130.3333333	82.66666667	0.05744834
ASM10146	2	4	1442	2127	0.787325674	0.021856137	1	0.647	NA	0.776	ASS	0.955	0.956	0.955	0.956	0.958118321	0.936262184	0.937	0.942	0.201972539	199	141.6666667	0.201972539
ASM10147	3	7	1564	1242	0.718253197	0.126481855	NA	0.706	NA	0.721	NA	NA	NA	NA	NA	0.605784714	0.73226657	0.65	0.674	0.025637959	79	103.3333333	0.025637959
ASM10148	2	3	755	586	0.245777408	0.072372233	NA	0.668	NA	0.179	ASS	NA	NA	NA	NA	0.862801932	0.935174165	0.933	0.905	0.047569764	79	103.3333333	0.047569764
ASM10149	3	11	13443	8261	0.01004361	0.159823614	NA	0.96	0.0154	0.0188	NA	NA	NA	NA	NA	0.45027125	0.600162068	0.996	0.983	0.009780803	188.3333333	329.3333333	0.009780803
ASM10150	2	11	14987	19939	0.417332556	0.016686351	NA	0.846	0.0101	0.0666	NA	NA	NA	NA	NA	0.809550261	0.792863911	0.976	0.978	0.025467402	700	561.6666667	0.025467402
ASM10151	7	9	23843	23149	0.43729081	0.00560548	1	0.615	0.069	0.0757	NA	0.978	0.979833333	0.978	0.979833333	0.95415904	0.958829674	0.993	0.993	0.11985282	821	894.3333333	0.11985282
ASM10152	4	7	39998	73909	0.838369093	0.003902427	NA	0.61	NA	0.0386	NA	NA	NA	NA	NA	0.977938628	0.975174077	0.999	0.998	0.046720682	1843.666667	1262.666667	0.046720682
ASM10153	6	8	25046	21591	0.996868624	0	NA	0.804	0.391	0.67	NA	NA	NA	NA	NA	1	1	1	0.999	1	90.66666667	105	1
ASM10154	3	31	71565	102275	0.149946551	NA	0.0709	0.887	0.0427	0.0675	NA	0.917777778	0.931333333	0.917777778	0.931333333	NA	NA	1	1	NA	0	0	NA
ASM10155	7	19	5194	4522	0.073627612	0.043556173	0.00658	0.894	0.0164	0.0812	NA	0.800166667	0.707	0.800166667	0.707	0.385940716	0.377989944	0.749	0.879	0.180744485	66.33333333	79.33333333	0.180744485
ASM10156	8	13	7887	11193	0.726794323	0.004177489	4.94E-07	1	0.000144	0.000475	NA	0.708222222	0.792555556	0.708222222	0.792555556	0.901904762	0.897727273	0.998	0.998	0.951837275	23.33333333	9.666666667	0.951837275
ASM10157	6	8	4375	2163	0.897346961	0.015705771	0.203	0.915	NA	0.0681	NA	0.920666667	0.836	0.920666667	0.836	0.660440613	0.676146384	0.812	0.932	0.614620207	29.33333333	63	0.614620207
ASM10158	2	3	73	32	0.665604337	NA	1	NA	NA	NA	NA	0.733333333	0.755666667	0.733333333	0.755666667	NA	NA	NA	NA	NA	2.666666667	5	NA
ASM10159	8	18	2916	2317	NA	0.052805056	0.0251	0.963	0.0306	0.00206	NA	0.678619048	0.698333333	0.678619048	0.698333333	0.263837353	0.227027044	0.995	0.997	0.033139715	91.33333333	120	0.033139715
ASM10160	2	3	707	499	0.800122014	0.000598244	1	0.626	NA	NA	SE	0.979666667	0.991666667	0.979666667	0.991666667	0.960122054	0.95952381	0.985	0.978	0.970901038	33.66666667	57.33333333	0.970901038
ASM10161	6	7	789	529	0.732005372	0.040622896	0.0797	0.898	0.0958	0.0403	NA	0.503	0.657	0.503	0.657	0.906363636	0.865740741	0.713	0.885	0.339479173	22.33333333	36.66666667	0.339479173
ASM10162	5	7	808	1614	0.347039884	0.024619884	0.0823	0.868	0.717	0.111	NA	0.7935	0.864666667	0.7935	0.864666667	0.776942795	0.798949275	0.933	0.898	0.291055825	90.66666667	48	0.291055825
ASM10163	9	8	348	96	0.000138717	NA	NA	NA	NA	0.000985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.333333333	1	NA
ASM10164	5	10	2059	3975	0.008694059	0.352110417	0.633	0.708	0.544	0.401	NA	0.787777778	0.773	0.787777778	0.773	0.818559219	0.466448802	0.93	0.995	0.116963895	19.66666667	15	0.116963895
ASM10165	3	22	735	382	0.189050279	NA	0.423	NA	NA	0.414	NA	0.716833333	0.7055	0.716833333	0.7055	NA	NA	NA	NA	NA	5	6	NA
ASM10166	3	11	21700	24892	0.282132908	0.000751341	0.353	0.843	0.0629	0.174	NA	0.934333333	0.950333333	0.934333333	0.950333333	0.997530729	0.996779388	1	1	0.843648645	262	207	0.843648645
ASM10167	3	5	60	283	0.776126894	0.040532365	NA	NA	NA	0.646	NA	NA	NA	NA	NA	0.959467635	1	NA	NA	0.19077168	22	4.666666667	0.19077168
ASM10168	2	3	459	1061	0.343469827	0.020736154	NA	0.722	NA	0.414	NA	NA	NA	NA	NA	0.677539708	0.698275862	0.706	0.626	0.581566833	55	27.33333333	0.581566833
ASM10169	2	4	7201	10598	0.081592314	0.044614158	2.39E-05	0.973	0.00443	0.00615	ASS	0.867	0.939333333	0.867	0.939333333	0.871090188	0.915704345	0.926	0.857	0.063528443	564	401.3333333	0.063528443
ASM10170	5	9	11493	28590	1	0.006294161	NA	0.768	0.0053	0.00701	NA	NA	NA	NA	NA	0.941029511	0.93473535	0.999	1	0.313313833	1089.666667	463	0.313313833
ASM10171	3	8	172	192	0.055360953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	3.666666667	NA
ASM10172	2	6	60	94	0.980766178	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2.666666667	NA
ASM10173	2	4	1349	1579	0.669957382	0	NA	0.918	0.0827	0.0601	NA	NA	NA	NA	NA	1	1	0.817	0.897	1	25.33333333	27.66666667	1
ASM10174	7	18	4737	5620	0.678789891	NA	0.384	0.919	0.0827	0.0601	NA	0.929666667	0.894333333	0.929666667	0.894333333	NA	NA	0.992	0.997	NA	0	0	NA
ASM10175	2	3	2574	1344	0.906946244	0.002000566	1	0.61	NA	NA	SE	0.988333333	0.99	0.988333333	0.99	0.989540265	0.991540831	0.99	0.987	0.529506846	157.3333333	271.6666667	0.529506846
ASM10176	2	4	3307	2066	0.748164297	0.002070393	NA	0.61	NA	NA	NA	NA	NA	NA	NA	1	0.997929607	0.998	0.997	0.422649731	89	150	0.422649731
ASM10177	2	3	47	34	0.130811816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.666666667	6.333333333	NA
ASM10178	3	16	3457	5203	0.277628637	0.074814876	2.82E-08	1	0.000627	7.40E-05	NA	0.927266667	0.907033333	0.927266667	0.907033333	0.675054806	0.60023993	0.999	0.999	0.034320877	223.6666667	163.6666667	0.034320877
ASM10179	2	4	3873	3337	0.467059236	0.045038863	NA	0.927	NA	0.0651	NA	NA	NA	NA	NA	0.793801823	0.748762959	0.714	0.787	0.208926684	101.3333333	125	0.208926684
ASM10180	4	23	22	17160	0.014956276	0.935357036	NA	NA	NA	0.206	NA	NA	NA	NA	NA	0.935357036	0	NA	NA	1	33.66666667	0.666666667	1
ASM10181	2	3	1825	8718	0.349337822	0.009674167	1	0.61	NA	0.144	SE	0.992	1	0.992	1	0.990325833	1	0.999	0.99	0.255211537	942	201.3333333	0.255211537
ASM10182	2	4	17257	26200	0.441075863	0.000140275	0.959	0.684	0.557	0.513	ASS	0.530666667	0.519666667	0.530666667	0.519666667	0.503506512	0.503366237	0.505	0.506	0.992221299	1516.666667	1081	0.992221299
ASM10183	3	5	6186	7897	0.110363148	0.061099151	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.912809602	0.851710451	NA	NA	0.003977166	198.3333333	168.6666667	0.003977166
ASM10184	5	31	45985	67185	0.98008043	NA	1	0.75	0.424	0.275	NA	0.994380952	0.996761905	0.994380952	0.996761905	NA	NA	0.999	1	NA	10.33333333	7.666666667	NA
ASM10185	5	10	3179	5014	0.097055037	0.076394416	NA	0.741	0.158	0.0599	NA	NA	NA	NA	NA	0.545961181	0.610446673	0.897	0.938	0.046350556	141	107.6666667	0.046350556
ASM10186	6	26	27661	15972	NA	0.056614415	2.85E-10	0.891	0.0647	0.000417	NA	0.888666667	0.809733333	0.888666667	0.809733333	0.401669103	0.413174829	0.979	0.938	0.277652494	93.66666667	183.3333333	0.277652494
ASM10187	2	3	3043	4931	0.847614425	0.022589309	NA	0.629	NA	0.575	NA	NA	NA	NA	NA	0.943063466	0.920474157	0.962	0.961	0.277694247	218	160.6666667	0.277694247
ASM10188	4	12	12979	20434	0.11776099	0	1	0.813	0.301	0.0484	NA	0.999333333	0.998833333	0.999333333	0.998833333	1	1	0.987	0.992	1	9.333333333	11.66666667	1
ASM10189	5	20	29638	23757	0.000651616	0.206780695	7.80E-12	1	0.000184	2.50E-05	NA	0.711777778	0.809777778	0.711777778	0.809777778	0.529024249	0.735804944	0.97	0.962	0.005823426	307.3333333	404.6666667	0.005823426
ASM10190	9	16	4385	2585	0.070892589	0.081831457	7.01E-05	0.951	NA	0.0155	NA	0.905066667	0.918933333	0.905066667	0.918933333	0.509796807	0.591628264	0.998	0.996	0.08041363	55	99.33333333	0.08041363
ASM10191	2	4	222	736	0.2301371	0.058314973	0.48	0.72	NA	NA	ASS	0.950666667	1	0.950666667	1	0.890259002	0.948573975	0.988	0.933	0.155948097	51	19.66666667	0.155948097
ASM10192	2	3	43	0	NA	NA	NA	NA	NA	NA	SE	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3.666666667	NA
ASM10193	4	49	94680	84281	0.557546126	0.027999385	0.0725	0.749	0.266	0.171	NA	0.790666667	0.828833333	0.790666667	0.828833333	0.865512728	0.884268856	1	1	0.741944929	55.66666667	56.33333333	0.741944929
ASM10194	3	20	5415	10738	0.378556155	0.303030303	1	0.749	0.431	0.199	NA	0.973166667	0.9735	0.973166667	0.9735	0.96969697	0.666666667	0.994	0.999	0.459497766	17.33333333	10	0.459497766
ASM10195	2	13	10013	11442	1	0.076143791	1	0.61	NA	0.308	NA	0.898166667	0.9395	0.898166667	0.9395	0.529411765	0.605555556	0.999	0.999	0.609543367	12.33333333	11.33333333	0.609543367
ASM10196	4	12	722	662	0.342941256	NA	0.203	0.871	NA	NA	NA	0.882	0.976333333	0.882	0.976333333	NA	NA	0.996	0.996	NA	5	5.666666667	NA
ASM10197	2	11	555	687	0.573526523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.333333333	5.666666667	NA
ASM10198	3	4	296	241	0.336084695	0.05350301	0.0734	0.778	NA	NA	NA	0.942111111	0.965222222	0.942111111	0.965222222	0.954365079	0.914750958	0.869	0.96	0.424482863	21.66666667	25	0.424482863
ASM10199	2	5	1703	995	0.079563364	0.031204906	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.847474747	0.816269841	NA	NA	0.468232169	12.66666667	23.33333333	0.468232169
ASM10200	5	8	423	214	0.031975075	0.049157391	0.00574	0.818	NA	NA	NA	1	0.893333333	1	0.893333333	0.848235932	0.799078541	0.973	0.986	0.242647328	28.66666667	47.66666667	0.242647328
ASM10201	2	4	370	99	0.548522248	0.07787013	NA	NA	NA	0.188	ASS	NA	NA	NA	NA	0.544322344	0.466452214	NA	NA	0.199529112	12.33333333	45.66666667	0.199529112
ASM10202	2	4	907	319	0.300925501	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	1	6.666666667	21.33333333	1
ASM10203	2	4	349	441	0.184993855	0.051969059	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.850980392	0.799011333	NA	NA	0.314404947	33.33333333	29.33333333	0.314404947
ASM10204	7	7	102	11	0.996349476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	9.333333333	NA
ASM10205	8	10	909	601	5.49E-05	NA	0.76	0.771	NA	0.543	NA	0.914833333	0.916166667	0.914833333	0.916166667	NA	NA	0.911	0.972	NA	4.333333333	14	NA
ASM10206	2	3	341	146	0.195055915	0.00821662	0.132	NA	NA	NA	NA	0.724	0.722666667	0.724	0.722666667	0.634920635	0.643137255	NA	NA	0.911255708	6.333333333	16.66666667	0.911255708
ASM10207	2	6	249	46	0.001915594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	12.66666667	NA
ASM10208	7	12	543	290	0.721546031	NA	1	NA	NA	NA	NA	1	0.611	1	0.611	NA	NA	NA	NA	NA	5.666666667	12.33333333	NA
ASM10209	2	4	382	249	0.516722743	0	0.134	0.732	NA	0.361	ASS	0.863	0.828333333	0.863	0.828333333	1	1	0.808	0.893	1	12	18.66666667	1
ASM10210	3	4	350	244	NA	0.067920593	0.134	0.732	NA	0.361	NA	0.863	0.828333333	0.863	0.828333333	0.658053649	0.674251223	0.808	0.893	0.249774367	22	38.66666667	0.249774367
ASM10211	9	8	148	63	0.999014308	0.061447811	0.722	NA	NA	NA	NA	0.929666667	0.951	0.929666667	0.951	0.886363636	0.905162738	NA	NA	0.502258896	10	22.33333333	0.502258896
ASM10212	3	4	37	10	0.053847042	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	NA
ASM10213	3	10	293	79	0.809488613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.333333333	NA
ASM10214	3	5	359	67	0.265395273	NA	NA	NA	NA	0.922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	8.666666667	NA
ASM10215	2	4	165	184	0.71955554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.333333333	3.333333333	NA
ASM10216	4	7	251	63	0.04330413	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.666666667	8	NA
ASM10217	3	6	187	128	0.58560716	0.045509072	0.00447	NA	NA	0.223	NA	0.977666667	0.875666667	0.977666667	0.875666667	0.974358974	0.928849903	NA	NA	0.223824515	13	18.66666667	0.223824515
ASM10218	2	5	206	222	0.251035224	0.050440466	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.980392157	0.929951691	NA	NA	0.109693916	15.33333333	23.66666667	0.109693916
