ASM_name	total_isoforms	total_exons	total_read_count_group_1	total_read_count_group_2	iso_p_value	TruePsi_Total10	Turbo_Pmin_JC_c01	majiq_Postmax_p01	leafcutter_p_value	jum_p_value	Type	IsoMajorPsiGroup1	IsoMajorPsiGroup2	TurboMajorPsiGroup1	TurboMajorPsiGroup2	FluxPsiG1	FluxPsiG2	majiqPsiG1	majiqPsiG2	RegP	TotalCountG1	TotalCountG2
ASM9536	6	9	1040	0	NA	0.379409888	NA	NA	NA	0.0848	NA	NA	NA	NA	NA	0.379409888	0	NA	NA	0.138906618	0	50.33333333
ASM9537	8	18	4597	2907	0.216181204	NA	NA	0.0062	NA	0.118	NA	0.433479605	0.577949054	NA	NA	NA	NA	0.828	0.828	NA	1	3
ASM9538	11	17	3379	4460	0.306014697	0.044341893	0.000107	0.151	0.706	0.0509	NA	0.359410541	0.368934749	0.833466667	0.843	0.951318438	0.909501798	0.997	0.982	0.128416425	61.66666667	46.66666667
ASM9539	7	19	7735	20957	0.464750951	0.009341546	NA	0.134	0.0393	0.0345	NA	0.755318996	0.765995734	NA	NA	0.944444444	0.936441154	0.996	0.989	0.879507388	205.6666667	79.33333333
ASM9540	4	38	50439	64427	NA	NA	NA	2.38E-30	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.999	1	0.999987331	433	367
ASM9541	2	4	221784	28162	0.996505938	0.007689834	NA	1.72E-15	NA	0.0191	NA	0.965178993	0.961310689	NA	NA	0.960499779	0.952809946	0.963	0.962	0.037711802	1086	9350
ASM9542	2	4	926	29827	0.085366981	0.139619703	NA	NA	NA	0.0473	NA	0.820338043	0.89141555	NA	NA	0.810457516	0.950077219	NA	NA	5.65E-05	484.3333333	17.66666667
ASM9543	3	13	607	32553	1.12E-06	0.438174322	1	NA	NA	NA	NA	0.591527209	0.954897926	0.902666667	0.997333333	0.509803922	0.947978244	NA	NA	7.93E-22	484.3333333	17.66666667
ASM9544	2	5	745	139	0.260386292	NA	NA	NA	NA	NA	NA	0.940783371	0.996482082	NA	NA	NA	NA	NA	NA	0.986760612	5	25.33333333
ASM9545	18	25	16073	19685	1	NA	0.000713	0.86	7.63E-05	0.0177	NA	0.601281853	0.624239544	0.8355	0.8528	NA	NA	1	1	NA	0	0
ASM9546	2	3	245	347	0.35330291	NA	NA	0.094	NA	NA	NA	0.812175004	0.889408328	NA	NA	NA	NA	0.885	0.971	0.999999366	63.33333333	57.66666667
ASM9547	2	9	118	171	0.664900672	NA	NA	NA	NA	NA	NA	0.962568638	0.986723896	NA	NA	NA	NA	NA	NA	NA	5.333333333	2.333333333
ASM9548	14	18	3187	18169	3.92E-10	0	1.08E-13	1	4.33E-06	0.0249	NA	0.356522753	0.270428768	0.693416667	0.716083333	1	1	0.99	0.999	0.999995733	37.66666667	19.33333333
ASM9549	7	13	130763	204290	1	0.242857143	NA	1.60E-18	NA	0.0243	NA	0.736025364	0.743148741	NA	NA	0.575793651	0.5	1	1	0.007259652	9.666666667	19.33333333
ASM9550	2	11	0	598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
ASM9551	7	11	61418	62110	0.153155667	0.00617284	0.00609	0.508	1.61E-07	0.0084	NA	0.486655814	0.472513364	0.589666667	0.656666667	0.99382716	1	1	1	0.999987988	332	137.3333333
ASM9552	2	3	344	90	0.557644909	NA	NA	NA	NA	NA	NA	0.852656477	0.974750661	NA	NA	NA	NA	NA	NA	NA	1	3.666666667
ASM9553	3	4	46	3	0.914148054	NA	NA	NA	NA	NA	NA	0.629955481	0.627461048	NA	NA	NA	NA	NA	NA	NA	1	4.333333333
ASM9554	6	16	8074	8953	1	NA	0.144	0.0649	NA	0.0455	NA	0.445662863	0.437843455	0.949333333	0.98	NA	NA	0.998	0.998	NA	4.333333333	5.333333333
ASM9555	13	22	25007	15722	0.077565968	0.072408268	0.0038	0.0767	0.0137	0.0323	NA	0.845991941	0.770286054	0.974666667	0.957111111	0.362733728	0.352287582	0.964	0.926	0.115891039	60.33333333	81.33333333
ASM9556	14	19	5004	6375	0.563534444	NA	1	0.425	NA	0.0692	NA	0.754899107	0.749672384	0.96975	0.97075	NA	NA	0.999	0.999	0.899637654	48.66666667	45
ASM9557	10	36	49136	71428	0.131729475	NA	2.60E-06	0.809	0.000174	0.0152	NA	0.386718724	0.499791977	0.619333333	0.762666667	NA	NA	0.999	1	NA	1.333333333	4
ASM9558	6	9	10803	12412	0.785415231	0.012700438	1	3.19E-05	0.974	0.0661	NA	0.854618394	0.868893695	0.944333333	0.956	0.877028718	0.872172575	0.966	0.966	0.14445814	349	317.3333333
ASM9559	16	28	13263	17521	0.077062305	NA	0.668	0.354	0.225	0.0184	NA	0.429008367	0.428213823	0.869133333	0.871466667	NA	NA	0.999	0.999	NA	0.333333333	1
ASM9560	12	16	3475	3107	3.14E-06	NA	5.85E-09	0.34	0.797	0.0357	NA	0.425948333	0.636492351	0.858166667	0.933333333	NA	NA	0.998	0.992	NA	1	1.333333333
ASM9561	7	9	2753	2513	0.256188836	0.038634461	0.665	0.0256	NA	0.242	NA	0.491023464	0.312414109	0.842666667	0.8555	0.751461988	0.76822695	0.869	0.873	0.267976376	49	60.33333333
ASM9562	2	4	2205	2641	0.669053937	NA	NA	0.000586	NA	NA	NA	0.676909828	0.710562511	NA	NA	NA	NA	0.968	0.958	NA	0	0
ASM9563	11	18	2981	4700	0.80023196	0.052043963	0.0204	0.0552	0.565	0.0305	NA	0.754251735	0.795552655	0.821133333	0.8192	0.908296303	0.960340266	0.999	0.999	0.005498141	135	97.66666667
ASM9564	11	20	4805	3737	0.000773164	NA	0.157	0.454	NA	NA	NA	0.985368387	0.869748285	1	0.941666667	NA	NA	0.997	0.996	NA	3.333333333	0
ASM9565	5	15	19625	26101	0.271557237	0.001470061	1	1.60E-18	NA	NA	NA	0.881047561	0.954595666	0.997666667	0.997833333	0.997995751	0.999465812	0.999	1	0.257166395	617	500.6666667
ASM9566	4	14	1649	1511	0.791869829	0.037956988	1	0.0196	NA	NA	NA	0.713664504	0.753194566	0.921	0.968	0.882181901	0.920138889	0.96	0.993	0.33762919	33.33333333	39
ASM9567	11	24	4903	4672	0.003696424	NA	0.000122	0.68	0.00935	0.0574	NA	0.420301038	0.338443167	0.88825	0.79375	NA	NA	0.995	0.995	NA	10	7
ASM9568	3	4	1075	89	0.079377442	NA	NA	NA	NA	NA	NA	0.840505772	0.908552932	NA	NA	NA	NA	NA	NA	NA	0.333333333	7
ASM9569	3	6	18	23	0.706530031	NA	NA	NA	NA	NA	NA	0.399194097	0.869185379	NA	NA	NA	NA	NA	NA	NA	1	1.666666667
ASM9570	7	11	3371	3819	NA	NA	NA	2.02E-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.996	0.999	NA	5.333333333	9
ASM9571	7	25	10454	17068	0.007456336	0.027056277	0.00329	0.159	NA	0.201	NA	0.384079682	0.401570469	0.950166667	0.983166667	0.835497835	0.808441558	0.997	0.998	0.747649576	16	20.33333333
ASM9572	2	4	6813	6853	0.006211859	0.003312492	NA	3.23E-20	NA	NA	NA	0.866691487	0.762249557	NA	NA	0.99881376	0.995501268	0.999	0.997	0.2460692	223.6666667	284
ASM9573	13	25	16426	24965	0.092211871	NA	0.827	0.0013	0.876	0.0146	NA	0.584700309	0.594300704	0.885888889	0.895777778	NA	NA	1	1	NA	0	0
ASM9574	6	9	77	73	0.012251978	NA	6.72E-06	NA	NA	NA	NA	0.116671773	0.629196868	0.9025	0.933666667	NA	NA	NA	NA	NA	3.333333333	6.666666667
ASM9575	2	5	2010	2010	0.501423806	NA	1	4.91E-05	NA	NA	SE	0.991385756	0.97282355	1	0.981333333	NA	NA	0.995	0.971	0.142248593	60.33333333	59.33333333
ASM9576	7	9	32971	67578	0.22760277	0.042379707	1	1.60E-18	NA	0.0354	NA	0.763786394	0.739051265	0.999666667	0.999333333	0.863540213	0.89695147	1	1	0.091197274	145.6666667	54.66666667
ASM9577	7	14	5652	1864	0.01498215	0.010713909	0.507	0.0189	NA	0.14	NA	0.643842891	0.79135062	0.931	0.879666667	0.989286091	1	0.999	0.996	0.999995564	43	143.6666667
ASM9578	3	5	226	564	0.630561014	NA	0.0197	0.0391	NA	NA	NA	0.924107082	0.867848312	0.970166667	0.931833333	NA	NA	0.986	0.994	0.244070742	50	23.66666667
ASM9579	6	10	856	771	0.023612162	0.101311524	NA	NA	NA	0.23	NA	0.572520543	0.551807514	NA	NA	0.371264368	0.458333333	NA	NA	0.164369859	25.33333333	27.66666667
ASM9580	9	30	19541	17259	0.007106591	0.077172453	1	0.0277	0.554	0.073	NA	0.304235917	0.417489197	0.985	0.978	0.87238438	0.795211927	0.999	0.999	0.008305349	92.33333333	115.6666667
ASM9581	4	9	176	137	0.252237861	NA	1	NA	NA	NA	NA	0.553174169	0.449683967	0.833333333	1	NA	NA	NA	NA	NA	1	1.666666667
ASM9582	9	32	16595	17333	NA	0.072657493	NA	0.081	0.303	0.0277	NA	NA	NA	NA	NA	0.520903113	0.593560606	0.998	0.998	0.102740593	82.66666667	87.66666667
ASM9583	14	23	39837	25353	0.863328351	0.031880633	0.421	0.268	0.607	0.0125	NA	0.784609925	0.791954901	0.900583333	0.9065	0.846880572	0.878761205	0.995	0.999	0.019651523	332.6666667	642.3333333
ASM9584	5	11	23037	19782	1	0.014109024	1	0.000173	0.733	0.062	NA	0.549246107	0.541995	0.972444444	0.968444444	0.9021261	0.898677249	0.997	0.991	0.722278338	17.33333333	23
ASM9585	11	32	1814	4108	4.87E-05	0.151021467	0.0124	0.0202	NA	0.0829	NA	0.338402126	0.424229645	0.905444444	0.912222222	0.488633705	0.639655172	0.955	0.985	0.018665206	50.66666667	32
ASM9586	2	4	12	25	0.82080527	NA	NA	NA	NA	NA	NA	0.952459283	0.951067827	NA	NA	NA	NA	NA	NA	NA	2	2
ASM9587	2	6	27	54	0.791827503	NA	NA	NA	NA	NA	NA	0.92737065	0.764762855	NA	NA	NA	NA	NA	NA	NA	2	2
ASM9588	3	10	1885	4319	7.90E-05	0.397992977	1	0.745	NA	0.0762	NA	0.440353913	0.783550063	0.926666667	0.941	0.454714634	0.852707611	0.898	0.935	5.93E-12	70	32.33333333
ASM9589	7	11	8968	8879	0.753262622	NA	0.807	0.000979	NA	0.702	NA	0.943996348	0.980724052	0.937333333	0.945666667	NA	NA	0.97	0.971	NA	0.333333333	0
ASM9590	2	3	1408	1855	0.51324549	0.002169279	0.105	1.60E-18	0.152	NA	SE	0.953187546	0.929476391	0.965333333	0.941333333	0.971246567	0.973415846	0.988	0.983	0.711762074	577.3333333	464
ASM9591	3	7	4958	6643	0.6504561	NA	NA	NA	NA	NA	NA	0.985184142	0.969761364	NA	NA	NA	NA	NA	NA	0.526574275	17.66666667	14.66666667
ASM9592	17	41	15016	6944	0.564211815	0.05	0.000682	0.103	NA	0.058	NA	0.327073118	0.281109351	0.95125	0.9525	0.95	1	0.998	0.997	0.991265984	9	14.33333333
ASM9593	6	14	2045	4007	0.333484261	0.051345033	0.74	0.282	NA	0.204	NA	0.678670771	0.678587006	0.819777778	0.827444444	0.450479055	0.484516029	0.972	0.939	0.297623726	64.66666667	36.66666667
ASM9594	7	8	1259	1075	0.288131187	0.094648608	0.779	0.0947	NA	0.0553	NA	0.257753921	0.328807083	0.782166667	0.809666667	0.683272947	0.588624339	0.799	0.893	0.332716943	14.66666667	19
ASM9595	16	23	10315	7515	0.152276197	NA	0.0036	0.881	0.00066	0.033	NA	0.763452422	0.784943789	0.6798	0.7828	NA	NA	0.873	0.89	NA	15	4.666666667
ASM9596	15	28	9465	11342	0.880387262	0.129935538	0.162	0.0721	0.165	0.0296	NA	0.604977366	0.605160642	0.798666667	0.761333333	0.47447868	0.600244734	0.999	0.999	0.02171487	46.66666667	52
ASM9597	2	3	1443	611	0.909312931	0.010401635	0.0698	NA	NA	NA	SE	0.915543976	0.945076359	0.861	0.921333333	0.910894661	0.921296296	NA	NA	0.84558877	8.666666667	22.33333333
ASM9598	2	5	352	178	0.996219336	0.010401635	NA	NA	NA	NA	NA	0.968686598	0.936712379	NA	NA	0.910894661	0.921296296	NA	NA	0.84558877	8.666666667	22.33333333
ASM9599	20	29	61039	79826	0.262469915	0.009896725	8.15E-05	0.111	0.00319	0.0091	NA	0.626002866	0.644661821	0.887933333	0.9028	0.979333246	0.976225315	1	1	0.083550951	492.3333333	349.3333333
ASM9600	6	12	5114	3468	0.108297707	0.012813962	0.12	0.266	0.233	0.0637	NA	0.616340772	0.57155341	0.757555556	0.797333333	0.62372114	0.621527513	0.642	0.691	0.785825904	51.33333333	82
ASM9601	17	45	624	691	0.164602768	NA	1	NA	NA	NA	NA	0.458131021	0.464842826	0.977833333	0.932666667	NA	NA	NA	NA	NA	0	0.666666667
ASM9602	11	19	6081	7208	0.886489654	NA	0.104	0.0519	0.479	0.0185	NA	0.640509317	0.630330055	0.828666667	0.846222222	NA	NA	0.997	0.998	0.405256568	121.6666667	104.3333333
ASM9603	5	7	8397	11544	0.988639521	0.052750028	0.686	0.00288	0.708	0.0602	NA	0.626851893	0.637607532	0.916444444	0.908333333	0.679475487	0.63897332	0.97	0.972	0.239956827	45.33333333	38.66666667
ASM9604	9	21	3403	5575	0.27807127	0.337037037	0.4	0.0878	NA	0.0764	NA	0.411008252	0.414012838	0.923777778	0.915666667	0.462962963	0.8	0.995	0.997	0.005561036	11.33333333	10.33333333
ASM9605	3	21	120	240	0.257496676	NA	NA	NA	NA	NA	NA	0.297756545	0.460251882	NA	NA	NA	NA	NA	NA	NA	6.333333333	2.666666667
ASM9606	3	9	73	152	0.597278729	NA	NA	NA	NA	NA	NA	0.747465046	0.54606171	NA	NA	NA	NA	NA	NA	NA	9.333333333	4
ASM9607	6	9	5311	4747	0.981097163	NA	NA	0.0244	0.285	0.0489	NA	0.324482266	0.310652271	NA	NA	NA	NA	0.998	0.997	NA	1.333333333	6.333333333
ASM9608	4	7	63	121	0.480094973	NA	NA	NA	NA	NA	NA	0.758309802	0.567097225	NA	NA	NA	NA	NA	NA	NA	3.333333333	0.666666667
ASM9609	4	5	1336	1623	0.006684837	0.06034497	NA	NA	NA	0.128	NA	0.862605898	0.943151878	NA	NA	0.514029181	0.453684211	NA	NA	0.431562074	20.66666667	31
ASM9610	3	5	612	402	0.004346789	0.036226732	NA	0.000773	NA	NA	NA	0.550818933	0.818043645	NA	NA	0.829302832	0.865529565	0.989	0.989	0.560220988	22	33.33333333
ASM9611	4	13	5244	7500	0.304753985	0	0.00472	0.197	0.00842	0.039	NA	0.674513457	0.684619462	0.913166667	0.814333333	1	1	0.998	0.96	0.999999853	19.33333333	19
ASM9612	3	10	3939	5540	1	0.02620118	NA	NA	NA	NA	NA	0.423095578	0.440786924	NA	NA	0.85966926	0.88587044	NA	NA	0.224155399	167.6666667	133.3333333
ASM9613	3	6	1996	2270	0.672543314	0.032706894	NA	0.0196	NA	0.129	NA	0.994347775	0.996125885	NA	NA	0.896102962	0.928809856	0.89	0.946	0.096102578	136	137.6666667
ASM9614	4	6	2282	2631	0.326004055	0.026428667	NA	0.062	0.187	0.0767	NA	0.49347243	0.439322925	NA	NA	0.779704154	0.766266606	0.744	0.709	0.242646498	130	130.6666667
ASM9615	13	26	22521	27701	0.379991237	0.135817946	8.35E-06	0.4	0.00388	0.0157	NA	0.434651555	0.438981579	0.947777778	0.918888889	0.562333557	0.698151503	0.999	1	2.85E-05	152	128.6666667
ASM9616	2	3	9349	3938	0.739739871	0.00715176	0.121	0.00113	0.142	0.0247	SE	0.891601295	0.86419312	0.897	0.856666667	0.881516971	0.888668731	0.886	0.868	0.553049569	227.6666667	586.6666667
ASM9617	8	7	674	619	0.550766839	0.083224646	0.336	0.0556	0.903	0.0842	NA	0.325902703	0.284339683	0.691	0.678888889	0.532888408	0.616113054	0.431	0.435	0.162177244	35.66666667	45.33333333
ASM9618	2	4	2105	2338	0.593345735	NA	NA	NA	NA	NA	NA	0.993130157	0.971246719	NA	NA	NA	NA	NA	NA	NA	9.666666667	7.666666667
ASM9619	16	42	1463	3069	0.040609501	NA	2.90E-05	0.0262	NA	0.0951	NA	0.437744526	0.262376259	0.920111111	0.821111111	NA	NA	0.962	0.896	NA	10.33333333	1.666666667
ASM9620	2	4	362	608	0.751351253	NA	NA	NA	NA	NA	NA	0.707736854	0.644181719	NA	NA	NA	NA	NA	NA	NA	6.666666667	6.333333333
ASM9621	2	6	110	207	0.122947777	NA	NA	NA	NA	NA	NA	0.617125533	0.484093098	NA	NA	NA	NA	NA	NA	0.158358138	12.66666667	7.666666667
ASM9622	20	42	7892	21366	2.42E-05	0.190413943	0.00273	0.757	0.000478	0.0269	NA	0.36238732	0.279133236	0.862777778	0.920888889	0.486243386	0.645801911	0.998	0.999	0.011292005	43.33333333	17.33333333
ASM9623	2	3	3891	2782	0.150772557	NA	0.00108	0.692	NA	0.0613	SE	0.854736022	0.74247754	0.919333333	0.776333333	NA	NA	0.974	0.995	0.195055531	75	106.3333333
ASM9624	3	7	3935	3295	0.195055127	0.062382183	NA	0.0391	NA	0.118	NA	0.839084346	0.842187799	NA	NA	0.730307076	0.667924894	0.94	0.966	0.108844013	81.33333333	106.3333333
ASM9625	3	5	23	13	0.022744687	NA	NA	NA	NA	NA	NA	0.052731751	0.99684495	NA	NA	NA	NA	NA	NA	NA	4	4
ASM9626	10	12	2679	4003	NA	NA	1	0.108	0.29	0.0735	NA	NA	NA	0.988	0.9825	NA	NA	0.994	0.993	NA	5.333333333	6.666666667
ASM9627	2	3	82	248	0.253943712	NA	0.59	NA	NA	0.313	NA	0.459743347	0.612798311	0.512666667	0.604333333	NA	NA	NA	NA	0.564422613	19	6
ASM9628	13	31	18427	16804	0.158628428	0.179786106	1	0.0228	0.876	0.112	NA	0.622487786	0.624136905	1	0.988666667	0.548780488	0.368994381	0.998	0.999	0.006214935	33	39.33333333
ASM9629	2	3	173	45	0.971246245	NA	NA	NA	NA	NA	NA	0.831042107	0.856144214	NA	NA	NA	NA	NA	NA	NA	5	13.33333333
ASM9630	3	5	2040	2086	0.83473086	0.046313374	1	0.0123	0.312	0.189	NA	0.870579605	0.892741176	0.997666667	0.996	0.857116833	0.903430207	0.867	0.908	0.001652233	329.6666667	345.3333333
ASM9631	2	3	1310	637	0.304330583	0.185733864	NA	NA	NA	NA	NA	0.742465672	0.648306835	NA	NA	0.765862069	0.580128205	NA	NA	0.026733832	15	27.33333333
ASM9632	2	5	205	130	0.749604635	NA	NA	0.0223	NA	NA	NA	0.728760603	0.622367531	NA	NA	NA	NA	0.758	0.765	0.026733832	15	27.33333333
ASM9633	2	5	734	307	0.130891209	0.185733864	NA	0.0174	NA	NA	NA	0.763988507	0.560911292	NA	NA	0.765862069	0.580128205	0.845	0.83	0.026733832	15	27.33333333
ASM9634	11	18	1612	953	6.46E-05	0.114498581	0.157	0.00882	NA	0.0878	NA	0.222363287	0.192967691	0.7145	0.686166667	0.53459328	0.560204678	0.926	0.881	0.047355655	22.66666667	26.33333333
ASM9635	20	40	29947	28525	0.472744725	0.02097235	0.000309	0.0988	0.0484	0.029	NA	0.301698685	0.312949515	0.904388889	0.894388889	0.9654353	0.94775951	0.999	0.999	0.075217354	114.3333333	121.3333333
ASM9636	2	3	175	133	0.748848933	NA	NA	NA	NA	NA	NA	0.557612618	0.601565646	NA	NA	NA	NA	NA	NA	NA	6.666666667	8
ASM9637	2	3	4433	6377	0.24112617	0.005855469	1	1.60E-18	NA	0.0502	NA	0.984271732	0.995275404	0.986333333	0.996333333	0.990403951	0.99625942	0.986	0.997	0.030919234	721.6666667	527.6666667
ASM9638	2	4	2703	3690	0.664185962	NA	NA	NA	NA	NA	NA	0.995727517	0.996506978	NA	NA	NA	NA	NA	NA	0.397542611	7.333333333	16.66666667
ASM9639	2	4	21365	28796	1	0.0069784	NA	0.00087	0.887	0.00909	NA	0.814354561	0.822510118	NA	NA	0.814347272	0.821325671	0.814	0.826	0.41623798	1627	1317
ASM9640	3	5	1614	1306	0.218813144	0.039246753	NA	0.17	NA	0.0774	NA	0.575786058	0.509811018	NA	NA	0.54689113	0.532471941	0.768	0.605	0.402525697	49	60.33333333
ASM9641	2	8	3085	2622	0.503543409	0.042057076	NA	NA	NA	NA	NA	0.542498228	0.520462285	NA	NA	0.738991721	0.696934644	NA	NA	0.461564986	37.33333333	44.66666667
ASM9642	9	10	12139	16048	0.999993128	0.005672359	0.046	0.00912	0.266	0.0222	NA	0.66721529	0.706370841	0.580166667	0.656333333	0.53826278	0.54393514	0.537	0.554	0.72964729	321.6666667	251.6666667
ASM9643	4	13	127	271	0.206736843	NA	NA	NA	NA	NA	NA	0.245572347	0.573286761	NA	NA	NA	NA	NA	NA	NA	2	3
ASM9644	3	5	863	863	0.236022374	0.118346871	NA	0.0329	NA	0.0749	NA	0.445201736	0.383733219	NA	NA	0.631092437	0.582497213	0.543	0.498	0.090911976	25	34.33333333
ASM9645	2	3	218	200	0.483198256	NA	NA	0.106	NA	NA	NA	0.957034116	0.988428367	NA	NA	NA	NA	0.884	0.984	0.041792437	10.33333333	12.33333333
ASM9646	19	25	30973	23663	0.462888223	0.027870552	0.014	0.0402	0.022	0.0213	NA	0.792256396	0.826475572	0.841333333	0.884833333	0.762075551	0.789946103	0.9	0.915	0.103328979	415.3333333	533
ASM9647	3	6	10006	13893	1	0.001293674	1	2.84E-42	NA	0.0367	NA	0.551436119	0.582208267	0.992333333	0.988333333	0.991731772	0.990438098	0.99	0.986	0.618361382	821	642.3333333
ASM9648	2	3	4380	5826	0.348625194	0.012700323	NA	1.60E-18	NA	0.0822	NA	0.974252344	0.987675608	NA	NA	0.979468026	0.992168349	1	1	0.000198894	933.3333333	730.3333333
ASM9649	9	16	1902	1905	0.000214781	NA	0.471	0.0271	0.131	0.058	NA	0.52100486	0.449139946	0.897	0.888166667	NA	NA	0.998	0.997	NA	7.333333333	3.666666667
ASM9650	2	3	75	104	0.325642842	NA	NA	NA	NA	NA	NA	0.650835966	0.810311463	NA	NA	NA	NA	NA	NA	NA	5.333333333	3.666666667
ASM9651	3	4	214	139	0.71470174	NA	NA	NA	NA	0.135	NA	0.445207501	0.482818224	NA	NA	NA	NA	NA	NA	0.424263322	7	17.66666667
ASM9652	3	4	308	192	0.297221409	0.07983683	0.363	NA	NA	0.127	NA	0.745023559	0.795294028	0.655333333	0.706666667	0.836829837	0.916666667	NA	NA	0.247919366	12.33333333	24.66666667
ASM9653	4	9	1550	945	0.003912004	0.046516394	NA	0.218	NA	0.0741	NA	0.425596858	0.259681608	NA	NA	0.297628257	0.324932249	0.771	0.81	0.228655781	41	74
ASM9654	2	3	338	28	0.169415961	NA	NA	NA	NA	NA	NA	0.706010377	0.972680831	NA	NA	NA	NA	NA	NA	NA	1.333333333	15
ASM9655	2	3	2251	1886	0.28445635	0.061199539	NA	0.0297	0.143	0.0369	NA	0.551295446	0.621144913	NA	NA	0.557710542	0.618910081	0.567	0.623	0.062747045	130.6666667	157.3333333
ASM9656	2	7	191	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3
ASM9657	2	8	9920	8196	0.830561224	0	NA	0.0523	0.156	0.0119	NA	0.976917524	0.974011936	NA	NA	1	1	0.999	0.999	0.999997803	82.33333333	113.3333333
ASM9658	9	12	12835	13650	NA	0.0098178	1	0.00479	0.815	0.0518	NA	NA	NA	0.994333333	0.992	0.92978251	0.938444399	1	0.999	0.127382662	860	860.6666667
ASM9659	8	14	21401	15992	NA	0.167815208	1	1.60E-18	NA	0.0481	NA	NA	NA	0.997444444	0.996333333	0.453979663	0.621794872	1	1	0.089242517	15	28.66666667
ASM9660	19	21	28808	14916	0.208601009	0.050992217	0.617	0.00866	0.315	0.013	NA	0.540079299	0.562029889	0.853777778	0.856388889	0.490323898	0.474861491	0.999	0.999	0.000197447	613.3333333	1304.333333
ASM9661	6	19	4988	0	NA	0.949520674	NA	NA	NA	0.0943	NA	NA	NA	NA	NA	0.949520674	0	NA	NA	0.000197447	0	34
ASM9662	2	3	52	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4
ASM9663	2	4	11	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.666666667
ASM9664	2	4	6531	5416	0.809283798	NA	NA	NA	NA	NA	NA	0.598998794	0.605785061	NA	NA	NA	NA	NA	NA	0.906676799	36	45
ASM9665	3	6	2171	1990	0.473415039	0.007557383	0.483	0.0467	0.33	0.0412	NA	0.643366979	0.587886738	0.824166667	0.779166667	0.671560033	0.679117415	0.836	0.811	0.90480342	44.66666667	56
ASM9666	2	3	24	4	0.706729689	NA	NA	NA	NA	NA	NA	0.840998523	0.987747611	NA	NA	NA	NA	NA	NA	NA	0	8.333333333
ASM9667	14	20	41256	73976	0.081474392	NA	0	0.0535	0.000498	0.00839	NA	0.404777781	0.372730322	0.874416667	0.849416667	NA	NA	1	1	NA	0	0
ASM9668	19	26	8209	8290	0.735427125	NA	0.107	0.0481	0.621	0.0316	NA	0.486154273	0.477098338	0.838181818	0.830545455	NA	NA	0.999	0.999	NA	6.333333333	7.666666667
ASM9669	20	27	17107	20572	1	NA	0.0889	0.0622	0.141	0.011	NA	0.602242132	0.612120034	0.865466667	0.880333333	NA	NA	1	1	NA	0	0
ASM9670	8	15	2370	4083	NA	NA	1	0.0196	0.292	0.0497	NA	NA	NA	1	0.987666667	NA	NA	0.995	0.998	NA	0	0
ASM9671	2	3	1484	1720	0.735146825	0.005071376	0.76	0.027	0.79	0.0615	NA	0.765123082	0.738132227	0.763	0.743666667	0.767064132	0.761992756	0.761	0.743	0.852850385	164	164.6666667
ASM9672	4	9	152	55	0.225417273	NA	1	NA	NA	NA	NA	0.664979225	0.797826353	0.555333333	0.666666667	NA	NA	NA	NA	NA	1.666666667	2.333333333
ASM9673	2	4	28	435	0.219293054	NA	NA	NA	NA	NA	NA	0.998736445	0.984040885	NA	NA	NA	NA	NA	NA	NA	10	0.666666667
ASM9674	2	3	35691	25113	1	NA	1	1.60E-18	NA	0.116	SE	0.993472797	0.990598177	0.996333333	0.993666667	NA	NA	0.996	0.994	0.992242453	1646	2578
ASM9675	15	27	6801	6285	1	NA	NA	0.109	0.298	0.0323	NA	0.230959341	0.227219181	NA	NA	NA	NA	0.999	0.998	NA	1	4.333333333
ASM9676	5	15	192	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2
ASM9677	2	9	19441	24026	0.975030743	0.005830815	1	0.000106	0.651	0.0588	NA	0.839685814	0.851456774	0.938333333	0.934333333	0.902024346	0.896193531	0.886	0.878	0.743993502	333.6666667	285.3333333
ASM9678	3	5	810	457	0.120778652	0.023909357	NA	9.90E-09	NA	NA	NA	0.768660957	0.642373094	NA	NA	0.671107362	0.695016718	0.995	0.996	0.536597795	89.33333333	139
ASM9679	2	4	1722	998	0.887914882	NA	NA	NA	NA	NA	NA	0.952457602	0.955471369	NA	NA	NA	NA	NA	NA	0.986964768	89.33333333	139
ASM9680	8	9	9608	15103	0.803502201	0.138777889	NA	1.60E-18	NA	0.0476	NA	0.808695024	0.810916815	NA	NA	0.405483405	0.512820513	0.999	1	0.243811914	12.33333333	12.33333333
ASM9681	14	19	1842	3407	0.788222087	0.051144031	0.833	0.0651	NA	0.16	NA	0.313426741	0.398439805	0.916111111	0.9395	0.5753367	0.61088619	0.995	0.997	0.647507967	15.66666667	9.333333333
ASM9682	2	10	163743	178542	0.94601529	NA	NA	2.67E-147	NA	0.22	NA	0.987477565	0.982543106	NA	NA	NA	NA	1	1	0.121302457	1940	1918.666667
